Track,Artist,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Stream
Wasa Wasa,Ryan Castro,spotify:track:17jcYtUYRhpPL19fDedfTD,0.853,0.523,7.0,-4.463,0.0998,0.016,0.000128,0.149,0.629,93.992,145532.0,Ryan Castro - Wasa Wasa (Video Oficial),96300795.0
Wash It All Away,Five Finger Death Punch,spotify:track:05QquCUFrpkKTHz5Sy09nc,0.486,0.984,4.0,-3.619,0.0717,2.26e-05,0.0,0.28,0.277,123.64,225706.0,Five Finger Death Punch - Wash It All Away (Explicit),176262445.0
Wash.,Bon Iver,spotify:track:7rIhp6EWLNtM8qFIQruJPT,0.31,0.146,0.0,-19.278,0.0303,0.99,0.261,0.076,0.333,162.831,298587.0,Bon Iver - Wash. (Deluxe) - Official Video,96441152.0
Washing Machine Heart,Mitski,spotify:track:3jjsRKEsF42ccXf8kWR3nu,0.613,0.822,9.0,-4.087,0.026,0.0092,0.506,0.429,0.567,105.997,128199.0,Mitski - Washing Machine Heart,412897582.0
Waste A Moment,Kings of Leon,spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0,0.436,0.85,2.0,-4.86,0.0617,0.000861,0.74,0.128,0.537,152.644,183093.0,"Kings Of Leon - Chapter 1, Waste a Moment (Official Music Video)",168803890.0
Waste It On Me,Steve Aoki,spotify:track:66XDf77gBcfQKi4I2vIbTj,0.669,0.684,7.0,-4.595,0.0585,0.252,0.0,0.72,0.466,96.097,192537.0,Steve Aoki - Waste It On Me feat. BTS (Official Video) [Ultra Music],254167623.0
Waste Your Youth,Scooter,spotify:track:3zMa1FmLbmcSNAYgXCvybp,0.488,0.902,4.0,-5.117,0.0511,0.0158,5.38e-05,0.19,0.196,160.103,164000.0,Scooter – Waste Your Youth (Official Lyric Video 4K),1264130.0
Wasted,Coi Leray,spotify:track:78crxkAaQ38xBYs4uM5Xkz,0.477,0.439,9.0,-7.247,0.057,0.859,0.0,0.22,0.218,129.175,157800.0,Coi Leray - Wasted (Official Music Video),1858574.0
Wasted (feat. Kodak Black & Koe Wetzel),Diplo,spotify:track:7ndDjjFDzw6Q68TmIzgHep,0.674,0.753,3.0,-3.226,0.0388,0.00264,1.76e-06,0.0599,0.292,139.99,155495.0,"Diplo - Wasted (Official Video) ft. Kodak Black, Koe Wetzel",4496247.0
Wasted Love (feat. Lagique),Ofenbach,spotify:track:1cYyZ1N98GyRS3cMcccFHd,0.734,0.855,6.0,-4.578,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,139563.0,Ofenbach - Wasted Love (feat. Lagique) [Official Music Video],306239899.0
Wasted Nights,ONE OK ROCK,spotify:track:39LyUQIy7idLxPdsjyZsxe,0.556,0.833,5.0,-5.29,0.0402,0.0156,0.0,0.0659,0.374,125.07,224747.0,ONE OK ROCK: Wasted Nights [OFFICIAL  VIDEO],56626092.0
Wasted On You,Morgan Wallen,spotify:track:3cBsEDNhFI9E82vPj3kvi3,0.505,0.657,11.0,-5.24,0.0318,0.373,0.00107,0.126,0.252,196.0,178520.0,Morgan Wallen - Wasted On You (The Dangerous Sessions),330942598.0
Wasted Years - 2015 Remaster,Iron Maiden,spotify:track:2V0T2LS0pf2r3EFpOEkZFO,0.314,0.959,4.0,-4.657,0.0908,0.0263,0.000148,0.161,0.492,154.221,309640.0,Iron Maiden - Wasted Years (Official Video),112549434.0
Wasting Love - 2015 Remaster,Iron Maiden,spotify:track:3RFys5QHfFNWbAWqpd48Sb,0.324,0.667,4.0,-5.373,0.0321,0.00562,3.56e-05,0.0873,0.29,142.503,351027.0,Iron Maiden - Wasting Love (Official Video),71140968.0
Watch My Shoes (feat. 3 Deep),Boosie Badazz,spotify:track:5nZRVPVZdHfNVaDnl1IaiY,0.814,0.639,1.0,-6.279,0.193,0.0194,0.0,0.34,0.607,165.96,276627.0,Watch My Shoes (feat. 3 Deep),8758263.0
Watch Out For This (Bumaye),Major Lazer,spotify:track:3j9o0zUoyGNXkijNSyRyBI,0.819,0.759,10.0,-4.115,0.147,0.0196,6.53e-06,0.0613,0.88,108.026,269147.0,"Major Lazer, The Flexican, FS Green & Busy Signal - Watch Out for This (Bumaye) [Official Video]",274424397.0
Watch The Sunrise,Steve Edwards,spotify:track:0ekJ9ZvDuhfqxLDFT1a906,0.484,0.802,11.0,-10.047,0.0801,0.024,0.592,0.0829,0.84,130.824,331413.0,Axwell Ft. Steve Edwards - Watch The Sunrise,453814.0
Watching Him Fade Away,Mac DeMarco,spotify:track:2QzKAF0y1BQhxwg8N05Uog,0.74,0.072,3.0,-17.984,0.0713,0.981,0.00698,0.111,0.297,139.081,143080.0,Watching Him Fade Away,74985962.0
Water (Drowning Pt. 2) [feat. Kodak Black],Kodak Black-A Boogie Wit da Hoodie,spotify:track:6yDPFrHZLQbQa9Itd2J4Gp,0.855,0.603,0.0,-5.488,0.284,0.0392,0.0,0.105,0.494,129.976,206769.0,A Boogie Wit da Hoodie - Water (Drowning Pt.2) (feat. Kodak Black) [Official Visualizer],18785949.0
Water Fountain,Alec Benjamin,spotify:track:4IhKLu7Vk3j2TLmnFPl6To,0.723,0.504,8.0,-5.572,0.0392,0.388,7.4e-05,0.087,0.551,133.975,218893.0,Alec Benjamin - Water Fountain (MUSIC VIDEO),406709080.0
Water Runs Dry,Boyz II Men,spotify:track:7yhmvQh1JOzbNiNFQo4Tfc,0.589,0.368,0.0,-12.979,0.0264,0.475,0.0,0.108,0.523,89.626,201400.0,Boyz II Men - Water Runs Dry,43167338.0
Water Under The Bridge,Sam Hunt,spotify:track:4viFAHmivkYQKkwLvwKOgg,0.635,0.866,5.0,-2.695,0.0473,0.0697,0.0,0.0955,0.853,133.889,169760.0,Sam Hunt - Water Under The Bridge (Official Music Video),13223010.0
Waterfall,Disclosure-RAYE,spotify:track:3X2Aw6bQ7TfMMKsTzjTlDg,0.691,0.733,11.0,-6.887,0.0572,0.0212,5.61e-05,0.0894,0.834,128.038,232120.0,Disclosure x Raye - Waterfall (Official Audio),25897444.0
Waterfalls,TLC-Death Cab for Cutie,spotify:track:6qspW4YKycviDFjHBOaqUY,0.769,0.505,1.0,-7.345,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507.0,TLC - Waterfalls (Official HD Video),305078136.0
Waterfalls - Single Edit,TLC,spotify:track:76fn6jLgMwrQDS08ACFIU1,0.777,0.512,8.0,-7.597,0.13,0.214,9.75e-05,0.0633,0.758,171.733,259933.0,TLC - Waterfalls (Official HD Video),24452921.0
Waterloo,ABBA,spotify:track:3Dy4REq8O09IlgiwuHQ3sk,0.445,0.949,2.0,-4.682,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,168960.0,Abba - Waterloo (Official Music Video),222521002.0
Waterloo Sunset,The Kinks,spotify:track:5nrmGFJ87crVoJF5xdRqwn,0.512,0.69,1.0,-6.969,0.0249,0.162,0.0,0.167,0.417,107.839,194216.0,The Kinks - Waterloo Sunset (Official Audio),95115792.0
Watermark,Enya,spotify:track:2m8MwTvNHBYIqieOoQeyuY,0.303,0.0861,10.0,-20.265,0.0336,0.969,0.946,0.109,0.0401,135.452,144242.0,Enya - Watermark (Official Video),
Watermelon Moonshine,Lainey Wilson,spotify:track:7Fa7EcDrcGw2SUh8WjX3zo,0.739,0.413,1.0,-6.709,0.0282,0.47,2.51e-05,0.131,0.649,139.921,208853.0,Lainey Wilson - Watermelon Moonshine (Music Video),8503298.0
Watermelon Sugar,Harry Styles,spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0.0,-4.209,0.0465,0.122,0.0,0.335,0.557,95.39,174000.0,Harry Styles - Watermelon Sugar (Official Video),2096003277.0
Wave,Antônio Carlos Jobim-ATEEZ,spotify:track:2hXBS8q9rGMovfG1S8FB4F,0.552,0.314,7.0,-20.681,0.0337,0.831,0.831,0.0861,0.873,144.921,176907.0,Antonio Carlos Jobim - Wave  1967,22443978.0
Wave Gods,DJ Premier,spotify:track:14246VCxRDGZHqlMlqWSz4,0.601,0.938,1.0,-4.382,0.282,0.0225,0.0,0.0508,0.762,87.129,190261.0,"Nas - ""Wave Gods"" feat. A$AP Rocky and DJ Premier (Official Video)",20257898.0
Wave Of Mutilation,Pixies,spotify:track:51Z2IzJvLCnZaIpBV0IYRr,0.587,0.811,5.0,-10.824,0.0328,0.000135,0.472,0.0901,0.75,132.727,123907.0,Wave Of Mutilation,36625529.0
Waves,Dean Lewis,spotify:track:6w8pFOKn42O418qwcQElZ3,0.518,0.729,11.0,-7.193,0.0452,0.183,0.0,0.0643,0.343,156.879,240013.0,Dean Lewis - Waves (Official Video),468581960.0
Waves - Robin Schulz Radio Edit,Robin Schulz,spotify:track:1HFfMOxCAT4GAwaPfCdmUs,0.829,0.51,5.0,-9.334,0.0369,0.00821,0.00143,0.0829,0.45,119.994,208133.0,Mr. Probz - Waves (Robin Schulz Remix Radio Edit),847645952.0
Waves: Calm,Ocean Sounds-Ocean Waves For Sleep,spotify:track:4Up5JU60ulx6iBv1JfFWOT,0.208,0.989,1.0,-17.595,0.109,0.135,0.000561,0.47,0.0154,118.485,56152.0,"The Most Relaxing Waves Ever - Ocean Sounds to Sleep, Study and Chill",45120628.0
Way 2 Sexy (with Future & Young Thug),Young Thug-Future,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,0.803,0.597,11.0,-6.035,0.141,0.000619,4.5e-06,0.323,0.331,136.008,257605.0,Drake ft. Future and Young Thug - Way 2 Sexy (Official Video),443050716.0
Way Back,Skrillex-Trippie Redd-PinkPantheress,spotify:track:2mobDDzkskezluhIzhM7Sg,0.657,0.713,7.0,-4.787,0.0406,0.0791,0.394,0.221,0.544,175.096,119314.0,"Skrillex, PinkPantheress & Trippie Red - Way Back [Official Music Video]",6787387.0
Way Back Home (feat. Conor Maynard) - Sam Feldt Edit,Sam Feldt,spotify:track:1ZLrDPgR7mvuTco3rQK8Pk,0.737,0.747,10.0,-4.818,0.0323,0.269,0.0,0.219,0.447,105.943,192453.0,SHAUN feat. Conor Maynard - Way Back Home (Lyrics) Sam Feldt Edit,298937808.0
Way Less Sad,AJR,spotify:track:6g3XrmNrWVa33dZuxIhMbF,0.701,0.547,2.0,-8.238,0.0483,0.00843,0.0,0.0987,0.4,140.015,206108.0,AJR - Way Less Sad (Official Video),109150426.0
Way To Go,Empire of the Sun,spotify:track:1cKfbgfOojLCCBTYvH6J57,0.59,0.867,2.0,-3.82,0.0674,0.029,5.77e-06,0.0654,0.617,122.582,192147.0,Empire Of The Sun - Way To Go (Official Video),34172997.0
Way Up,Jaden,spotify:track:7cFFhb9Wz2ZXLSpEk2VDKd,0.585,0.941,10.0,-3.278,0.145,0.03,8.41e-06,0.196,0.45,130.024,153773.0,Jaden Smith - Way Up (Spider-Man Into the Spiderverse MMV),82660328.0
Way of the Triune God - Hallelujah Version,Tyler Childers,spotify:track:2BJy4svtrGACqRB5BFLOK6,0.696,0.583,10.0,-6.384,0.0307,0.629,0.0,0.123,0.543,79.057,208813.0,Tyler Childers - Way of the Triune God (Hallelujah Version (Audio)),14409735.0
Ways to Be Wicked,Dove Cameron,spotify:track:2ziVTVizQdVNC2QhQhNGvg,0.625,0.98,5.0,-4.222,0.132,0.11,8.07e-06,0.409,0.408,113.027,218005.0,Ways to Be Wicked (from Descendants 2) (Official Video),75156127.0
We Are,ONE OK ROCK,spotify:track:57sk9X1fPLXRfkw74XNrmK,0.41,0.834,5.0,-5.375,0.054,0.0651,0.0,0.115,0.333,147.982,255400.0,ONE OK ROCK - We are [Official Video from AMBITIONS JAPAN DOME TOUR],44642136.0
We Are Mirage,Eric Prydz-Empire of the Sun,spotify:track:6mTnH6xSYwKohtsO9RFzcc,0.556,0.792,4.0,-6.723,0.0361,0.000521,0.75,0.494,0.0871,127.956,379500.0,Eric Prydz & Empire Of The Sun - We Are Mirage,44209211.0
We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Pitbull,spotify:track:1PCvKFPWnTXAe2oaReVUcr,0.592,0.935,6.0,-4.317,0.0581,0.00879,0.0154,0.132,0.567,125.013,222520.0,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Olodum Mix),222056078.0
We Are The Champions - Remastered 2011,Queen,spotify:track:7ccI9cStQbQdystvc6TvxD,0.268,0.459,7.0,-6.948,0.0346,0.378,0.0,0.119,0.172,64.223,179200.0,Queen - We Are The Champions (Official Video),567937359.0
We Are The People,Empire of the Sun,spotify:track:3zEN0ii6s4DHHBpnTp3RP7,0.675,0.781,4.0,-5.404,0.0306,0.0801,0.0143,0.422,0.534,122.989,267373.0,Empire Of The Sun - We Are The People (Official Music Video),241358276.0
We Are The World - Live,Lionel Richie-Laura Pausini-Gloria Estefan-Joe Cocker-Luciano Pavarotti,spotify:track:0HEC0KkDwxtucNsufufCys,0.328,0.681,4.0,-6.388,0.0426,0.386,0.0,0.73,0.269,134.032,350867.0,USA For Africa - We Are The World (HQ official Video),48806476.0
We Are Tonight,Billy Currington,spotify:track:2EvddT8rcO99bKH0rDHAYG,0.559,0.812,11.0,-5.347,0.0371,0.0323,0.0,0.195,0.472,127.911,232107.0,Billy Currington - We Are Tonight,92521964.0
We Are Young (feat. Janelle Monáe),fun.,spotify:track:7a86XRg84qjasly9f6bPSD,0.378,0.638,10.0,-5.576,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627.0,Fun.: We Are Young ft. Janelle Monáe [OFFICIAL VIDEO],886218159.0
We Belong Together,Mariah Carey,spotify:track:3LmvfNUQtglbTrydsdIqFU,0.837,0.462,0.0,-7.89,0.0601,0.0339,0.0,0.09,0.762,139.986,201400.0,Mariah Carey - We Belong Together (Official Music Video),431793600.0
We Built This City,Starship,spotify:track:6OnfBiiSc9RGKiBKKtZXgQ,0.661,0.908,5.0,-4.897,0.039,0.052,0.0,0.0708,0.656,144.091,296080.0,Starship - We Built This City (Official Music Video) [HD],428399851.0
We Built This City (Re-Recorded) [Remastered],Starship,spotify:track:4tNW9al5kXVYyH4X1G7NR7,0.675,0.769,5.0,-8.205,0.0447,0.191,3.58e-05,0.0926,0.771,140.067,363933.0,Starship - We Built This City (Official Music Video) [HD],
We Caa Done (feat. Drake),Popcaan,spotify:track:11pzZVbS8g6g2tfgSQR4uG,0.567,0.761,1.0,-6.458,0.276,0.0427,1.41e-05,0.18,0.484,99.995,245241.0,Popcaan - We Caa Done Ft Drake (Official Video),18427579.0
We Can Have It All,Dina Rae,spotify:track:1LI0S3nNDdlgsAM9hnhAcI,0.67,0.682,2.0,-4.797,0.045,0.117,0.000386,0.127,0.27,82.056,207805.0,We Can Have It All,
We Can't Stop,Miley Cyrus-Boyce Avenue,spotify:track:2y4lAQpi5VTNLu2ldeTdUH,0.613,0.622,1.0,-5.794,0.0334,0.00882,0.0,0.37,0.484,80.003,231240.0,Miley Cyrus - We Can't Stop (Official Video),780532094.0
We Contain Multitudes — piano reworks,Yiruma,spotify:track:1rpF77jsLBMG2QjCuhe0Sr,0.417,0.0287,7.0,-25.066,0.0714,0.994,0.889,0.079,0.285,143.262,264053.0,Ólafur Arnalds - We Contain Multitudes (Yiruma Piano Rework),2784513.0
We Could Be Dancing,Bob Sinclar,spotify:track:3cO1NNNmUQxaip01zaF6ST,0.668,0.808,1.0,-5.292,0.0989,0.00809,0.000214,0.599,0.789,119.978,164500.0,Bob Sinclar - We Could Be Dancing (Official Video) ft. Molly Hammar,18778096.0
We Could Be Together,Gabry Ponte,spotify:track:3ElGRG3DqSzzkh1b2wnbzf,0.706,0.778,10.0,-4.491,0.0606,0.198,1.06e-05,0.0778,0.376,125.893,149643.0,"Gabry Ponte, LUM!X - We Could Be Together (feat. Daddy DJ) [Official Music Video]",50813268.0
We Danced,Brad Paisley,spotify:track:79DjV1vsU6yVoCbrQNNDdI,0.592,0.39,9.0,-10.642,0.027,0.477,0.0,0.12,0.143,146.039,226227.0,We Danced - Brad Paisley,37827892.0
We Didn't Start the Fire,Billy Joel,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,0.712,0.967,7.0,-5.206,0.047,0.0771,0.0,0.356,0.895,145.024,287733.0,Billy Joel - We Didn't Start the Fire (Official Video),368967530.0
We Die Young,Alice In Chains,spotify:track:5Ds35L9KpUDKgSxZ6whuoQ,0.486,0.938,1.0,-6.652,0.0704,1.79e-05,0.000103,0.361,0.525,125.816,152560.0,Alice In Chains - We Die Young (Official HD Video),34543000.0
We Don't Need Another Hero (Thunderdome),Tina Turner,spotify:track:50XXRUFNjs85P0MjCZ1c9X,0.69,0.674,8.0,-5.866,0.047,0.2,0.00648,0.115,0.714,98.85,255187.0,TINA TURNER ★ We Don't Need Another Hero (Thunderdome)【music video】,87175111.0
We Don't Talk About Bruno,Stephanie Beatriz,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,0.577,0.45,0.0,-8.516,0.0834,0.357,0.0,0.111,0.83,205.863,216120.0,"We Don't Talk About Bruno (From ""Encanto"")",390826781.0
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,spotify:track:37FXw5QGFN7uwwsLy8uAc0,0.728,0.563,1.0,-8.053,0.134,0.621,0.0,0.179,0.352,100.017,217707.0,Charlie Puth - We Don't Talk Anymore (feat. Selena Gomez) [Official Video],1468031758.0
We Don’t Need,Oliver Heldens,spotify:track:5URyPutSQvq9tTbBYybv5n,0.739,0.858,0.0,-5.301,0.0413,0.0999,0.012,0.593,0.518,124.981,188645.0,Oliver Heldens X Piero Pirupa - We Don't Need (Remix) [Official Audio],5899420.0
We Found Love,Rihanna-Calvin Harris,spotify:track:6qn9YLKt13AGvpq9jfO8py,0.734,0.766,1.0,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,215227.0,Rihanna - We Found Love ft. Calvin Harris,1018031880.0
We Go Together - From “Grease”,Olivia Newton-John-John Travolta,spotify:track:5CyZPkmTBmq61SunRDysna,0.732,0.803,0.0,-10.817,0.202,0.228,0.0,0.659,0.776,111.13,179573.0,Grease-We go together HQ,47861007.0
We Gonna Make It,Jadakiss,spotify:track:3FYSNSTUCqAZGfwEd8ui4l,0.514,0.961,2.0,-3.726,0.347,0.178,1.64e-06,0.146,0.686,87.211,213827.0,Jadakiss - We Gonna Make It ft. Styles,19042461.0
We Gonna Take U Back (Lude) / Don't Leave Me,Blackstreet,spotify:track:13oGc1Mi9niBlo5eTmgGMa,0.794,0.589,2.0,-4.48,0.0395,0.0778,0.0,0.249,0.672,81.821,317160.0,BLACKstreet - We Gonna Take You Back (Lude) Don't Leave Me - Another Level,54061179.0
We Got the Power (feat. Jehnny Beth) - Claptone Remix,Claptone,spotify:track:68JZIPnGZxbExNeSb6KslW,0.85,0.645,9.0,-8.519,0.0959,0.000873,0.801,0.0454,0.328,122.001,364918.0,Gorillaz - We Got The Power (Claptone Remix),12644143.0
We Gotta Get Out Of This Place - UK Single Version,The Animals,spotify:track:5geF5xzPGHxpmk9BDBHphZ,0.534,0.61,5.0,-5.276,0.0343,0.432,2.77e-06,0.0988,0.45,124.05,194600.0,"The Animals - We gotta get out of this place (UK, 1965) / UK single version",
We Know The Way,Lin-Manuel Miranda,spotify:track:6YH2r9NyEJTjlRmKOCvxgJ,0.689,0.578,9.0,-8.737,0.0368,0.36,0.0,0.11,0.391,98.043,141413.0,"Lin-Manuel Miranda, Opetaia Foa'i - We Know The Way (From ""Moana"")",
We Like To Party! (The Vengabus),Vengaboys,spotify:track:73ljrkSg4A0q3ByU0Cu7mw,0.785,0.931,8.0,-4.813,0.0465,0.0148,0.637,0.0459,0.969,135.986,222459.0,Vengaboys - We like to Party! (The Vengabus),123374017.0
We Like To Wuki,Vengaboys,spotify:track:61EyDcgpYujFLrvd60da0l,0.651,0.983,6.0,-3.201,0.0904,0.00519,0.566,0.307,0.211,140.94,161528.0,We Like To Wuki (with Vengaboys and Yo Majesty) [Official Music Video],1274274.0
We Must Be Killers,Mikky Ekko,spotify:track:7gJRSs6fW4ZgHsETjz43Iu,0.549,0.274,4.0,-12.105,0.0305,0.469,2.04e-06,0.101,0.0724,123.998,199200.0,Mikky Ekko - We Must Be Killers (Audio),6431025.0
We Never Give Up (Todo Venceremos),Reyli Barba,spotify:track:2G6gnsbzUJYDCGHOtIBoWy,0.764,0.523,2.0,-8.952,0.075,0.0631,0.0,0.0976,0.877,119.923,245760.0,We Never Give Up | #TodoVenceremos  (Official Music Video),395435.0
We Own It (Fast & Furious),2 Chainz-Wiz Khalifa,spotify:track:2OQJKTtrH482waGFmOfJni,0.563,0.902,1.0,-4.586,0.402,0.0545,0.0,0.0524,0.559,171.999,227907.0,2 Chainz & Wiz Khalifa - We Own It (Fast & Furious / Official Lyric Video),387222121.0
We Paid (feat. 42 Dugg),42 Dugg,spotify:track:6gxKUmycQX7uyMwJcweFjp,0.926,0.542,1.0,-5.064,0.293,0.135,0.0,0.0877,0.564,135.14,181929.0,Lil Baby x 42 Dugg - We Paid (Official Video),316621122.0
We Play the Funk - Slynk Remix,Bootsy Collins,spotify:track:471C8JGQpNTS6qnCl3MjTG,0.837,0.772,5.0,-5.948,0.0646,0.191,0.00113,0.0654,0.806,109.996,228545.0,We Play the Funk (Slynk Remix),7771.0
We R Who We R,Kesha,spotify:track:3LUWWox8YYykohBbHUrrxd,0.736,0.817,8.0,-4.9,0.0407,0.00987,0.00167,0.117,0.653,119.95,204760.0,Ke$ha - We R Who We R (Official Video),236997309.0
We Right Here,DMX,spotify:track:4jttAL9l4N4cFnrLeYcICI,0.67,0.675,9.0,-5.637,0.196,0.00529,3.14e-06,0.312,0.686,185.903,267707.0,DMX - We Right Here,27410550.0
We Rollin,Shubh,spotify:track:6ZYxNjuAU9Vy3VtF6W1dtE,0.82,0.504,4.0,-9.113,0.141,0.261,7e-06,0.104,0.275,85.016,199206.0,We Rollin (Official Video) - Shubh | Rubbal GTR,
We Still in this Bitch (feat. T.I. and Juicy J),B.o.B,spotify:track:3aHkbJXFYpPrup2K8wvDOV,0.693,0.733,1.0,-5.126,0.139,0.013,0.0,0.0924,0.497,140.01,247987.0,B.o.B - We Still In This Bitch ft. T.I. & Juicy J [Official Video],71755419.0
We Three Kings - Remastered 2006,Ella Fitzgerald,spotify:track:0si9tjG0DZWkgydIyJBM0N,0.32,0.283,0.0,-14.078,0.0365,0.922,0.000305,0.145,0.431,79.716,127333.0,We Three Kings (Remastered 2006),8456463.0
We Trying to Stay Alive (feat. John Forté & Pras),Wyclef Jean,spotify:track:4wwRROf47MXBX5u5Knwixx,0.87,0.614,1.0,-8.694,0.251,0.00564,5.95e-05,0.123,0.644,98.931,191533.0,"Wyclef Jean - We Trying To Stay Alive (Official Video) ft. John Forté, Pras",23259290.0
We Will Rock You - Remastered 2011,Queen,spotify:track:54flyrjcdnQdco7300avMJ,0.693,0.497,2.0,-7.316,0.119,0.679,0.0,0.258,0.473,81.308,122067.0,Queen - We will rock you - Remastered [HD] - with lyrics,988607964.0
We Wish You A Merry Christmas,John Denver,spotify:track:0Xrev0e2wVRSkq84SJiEMg,0.677,0.353,9.0,-15.636,0.0716,0.814,0.0,0.0904,0.777,84.535,65347.0,John Denver & The Muppets- We Wish You a Merry Christmas,51130997.0
We'll Meet Again,TheFatRat,spotify:track:0saGACKtFP1ZVW4Nd4IkCw,0.707,0.715,1.0,-4.599,0.0358,0.23,8.65e-05,0.306,0.627,96.018,195625.0,We'll Meet Again - The fat rat & Laura Brehm  ( New Animation EDM Mode ),25793565.0
We're Going To Ibiza!,Vengaboys,spotify:track:6trzHhvr6xqYJkNnbWwXz2,0.786,0.876,1.0,-4.899,0.0362,0.0114,0.000784,0.0796,0.966,103.983,217539.0,Vengaboys - We're Going to Ibiza!,77675088.0
We're Going To Ibiza! - Hitclub Airplay RMX,Vengaboys,spotify:track:2ObjiLrJPlfrK3HGiLVyvd,0.805,0.981,1.0,-3.672,0.0406,0.063,0.0142,0.349,0.981,129.997,203546.0,We're Going to Ibiza (Hitclub Airplay RMX),4422497.0
We're Going to Be Friends,The White Stripes,spotify:track:13lZDbwonGhOflQLQIfdtZ,0.534,0.441,7.0,-5.752,0.0303,0.661,0.0,0.0934,0.439,97.009,140179.0,The White Stripes - We're Going To Be Friends (Official Music Video),103567246.0
We're In This Together,Nine Inch Nails,spotify:track:3aN2V18W3EiW7eg5tHALpF,0.551,0.683,0.0,-7.308,0.0345,0.000297,0.305,0.105,0.179,100.03,436000.0,Nine Inch Nails - We're In This Together,20882890.0
We've Got Tonight,Kenny Rogers-Bob Seger,spotify:track:5vXsj8L4DK1gGQ43BBG028,0.543,0.227,8.0,-11.247,0.0298,0.767,4.29e-05,0.103,0.292,123.548,234560.0,"Kenny Rogers, Sheena Easton - We've Got Tonight (Audio)",89221098.0
We've Only Just Begun,Carpenters,spotify:track:3m167vBQI5YLK0a1m6L6Y1,0.41,0.321,9.0,-11.771,0.0292,0.771,3.34e-06,0.103,0.301,86.553,185160.0,carpenters -We've Only Just Begun,64657172.0
WeWe,Ruger,spotify:track:6vy5gmpM2yuLAhDRtGOtPw,0.719,0.584,6.0,-5.589,0.251,0.372,0.0,0.139,0.519,93.979,173617.0,Ruger - WeWe (Official Lyric Video),5402500.0
Weak,AJR,spotify:track:5DZwnLxHjWTZaz9jOpRhxb,0.67,0.643,5.0,-4.553,0.0465,0.118,0.0,0.192,0.703,123.979,201159.0,AJR - Weak (Official Video),628232520.0
Weak-End,Lainey Wilson,spotify:track:1WTWurcIy9hRnzJiJp3ZtI,0.702,0.555,0.0,-7.396,0.0318,0.452,3.3e-06,0.114,0.486,141.932,208547.0,Lainey Wilson - Weak End (Visualizer),1850629.0
Weapon Of Choice,Fatboy Slim,spotify:track:08kB9HSfrcIi83rymwgjMz,0.626,0.947,8.0,-4.608,0.057,0.136,0.78,0.209,0.959,195.972,219813.0,Fatboy Slim ft. Bootsy Collins - Weapon Of Choice [Official 4k Video],
Weapons,Ava Max,spotify:track:4QXww31EdLcenZiRqnTZeg,0.506,0.846,1.0,-3.705,0.0497,0.0189,0.0,0.0835,0.268,169.813,151592.0,Ava Max - Weapons (Official Audio),21308833.0
Weather With You,Crowded House,spotify:track:6tXnRSvuNgOq4QcxpIN54r,0.643,0.614,2.0,-12.878,0.0279,0.25,7.17e-06,0.214,0.891,93.982,224467.0,Crowded House - Weather With You,158618084.0
Weatherman,"Hank Williams, Jr.",spotify:track:0XqB5gOpCdI9vV3MhKQyyX,0.7,0.386,9.0,-15.559,0.0311,0.152,0.000474,0.0878,0.363,118.637,219733.0,Hank Williams Jr. - Mr. Weatherman - 1982,21477686.0
Wedding Dress,TAEYANG,spotify:track:2NO4CA2TFvhGeg7XMz8PmT,0.729,0.669,0.0,-4.73,0.0347,0.122,0.0,0.129,0.707,133.943,242747.0,TAEYANG - WEDDING DRESS M/V [HD],42325809.0
Wedding Dress - English Version,TAEYANG,spotify:track:5r6LzsarhC4Ygt8mFzSgYV,0.693,0.634,0.0,-5.863,0.0499,0.068,0.0,0.104,0.525,133.946,247960.0,Taeyang - Wedding Dress MV (English Version),11762680.0
Wednesday Main Titles,Danny Elfman,spotify:track:3dd9uXh41vmFLO3UvqLJL6,0.493,0.432,2.0,-11.836,0.0256,0.352,0.266,0.142,0.13,97.931,69893.0,Wednesday Main Titles,3561830.0
Weed Song,Bone Thugs-N-Harmony,spotify:track:4gLro52WoEK40Y7CZn6mIK,0.846,0.357,6.0,-10.529,0.0571,0.514,0.0,0.389,0.608,100.567,249707.0,[720p] Bone Thugs-N-Harmony - The Weed Song,20935828.0
Weekend,TAEYEON,spotify:track:0n1jo6k1GUzyrcXW2aS0iL,0.74,0.854,8.0,-2.209,0.0525,0.0783,0.000532,0.253,0.856,114.029,233413.0,TAEYEON 태연 'Weekend' MV,49115912.0
